1.000000000000000000e+00,3.762295179960125496e-02,1.220678930345077406e-01,5.533098777259652656e-02,1.019922447815543032e-01,5.482301622861639884e-02,6.369426052307368413e-02,-2.097632336480409199e-01,1.066983591822409511e-01,1.561740647322030218e-01,1.576048268948003137e-02,1.424884634349431883e-02,-5.168457745866015217e-03,-9.246871168714906886e-02,-5.122036194316004903e-02,3.497976681612250532e-02,2.974801893333996541e-02,1.051203214792903184e-01,1.651103859995901174e-02,-1.256261304185544297e-02,-3.241330736162578111e-03,3.235857883401981310e-03,7.109708633676280198e-02,1.251777841286058623e-02,9.498736875555065240e-02,7.701909137887851149e-03,6.248359364269075178e-02,-9.632589824528572930e-02,1.361314503617649663e-01,-1.563627064317581888e-02,3.065765906780768546e-01,1.597531106793655467e-02,-5.268620729032744698e-01,1.474990648630201788e-02,2.558191837000746705e-01,-3.783372227960776074e-02,-9.003045259804595690e-03,1.238295281287256876e-02,1.081039128310251063e-01,3.866528400835579637e-02,-9.792296392289034923e-02,-1.699490117068034115e-02,-9.102634792826230781e-02,2.702097911306008959e-02,5.848229230346097679e-02,3.651971209017469949e-03,-3.099367281190535880e-02,-1.840960565634100835e-02,3.821305360525922845e-02,3.050582095192709842e-01,-2.262960405008053455e-02,-6.699221410600611493e-02,-4.180895280184566687e-01,4.548106838701534288e-02,2.367868482096925284e-02,-1.623809970415013293e-02,-5.700263870199037512e-03,-1.341096110202854783e-02,-3.160271388003805387e-02,2.660420682288308289e-02,-8.205334752210549643e-02,8.205334752210549643e-02,-1.133876452920641337e-03,1.956058852861848954e-02,1.102751012957964814e-02,2.086868163947774163e-03,3.015692828798534689e-02,-3.187664846492051576e-03,-2.527362333803843519e-03,-2.029599076707983701e-02,1.008410519126302571e-02,5.414243038262544182e-03,2.316076503277428224e-03,1.816174332533497873e-02,-2.243039014368805595e-02,5.654417086711632789e-04,-2.329582058054821547e-03,-4.850080017376571205e-03,-8.295377418966600608e-03,1.611497987371779059e-02,-1.630435524439712426e-04,8.712790392981083643e-04,-1.526020801658054069e-03,2.444013377602195086e-02,-4.823381838178509087e-03,-2.822343370151764001e-03,-3.067828914957135972e-03,-5.271393750384640448e-02,-6.591876763054438197e-03,1.285617633445228095e-03,-4.014482170751240177e-03,7.551029929418576724e-03,1.118183630792956434e-02,5.607754493703868102e-03,4.745435342779606019e-03,1.185921001047295607e-02,2.359568704583680121e-04,-7.638742829805081867e-03,-6.536090494157669253e-04,2.844276712566245341e-03,1.208237723478434653e-02,-1.440260980852522965e-02,3.294367494716507645e-03
3.762295179960125496e-02,1.000000000000000000e+00,1.293470749878826154e-01,7.896743676148208768e-02,1.462062376652622231e-01,5.497029411966903450e-02,9.652429391062937458e-02,-1.648690374365775757e-01,8.117389346944277329e-02,1.056840776521238839e-02,1.023799087524916163e-01,-9.845501232253084378e-03,-2.689681648304022010e-01,-2.353854532763792751e-01,-9.434002071518930721e-02,-2.233665237780351476e-01,-2.792385164972960854e-01,-3.263094483152826353e-01,-2.469917836643338027e-01,1.368450297386459291e-01,7.348100754906482235e-02,5.061191368145661063e-01,2.542247549941642482e-01,-3.053238772119794553e-01,3.688979812481455456e-01,-1.426372863255083168e-01,2.541519866690102880e-01,-2.456478400457036415e-02,-3.526437469431473182e-03,3.977114039917086473e-03,7.562332942939875569e-02,-3.608139279858437604e-02,-2.731344255802364493e-02,-5.266893515977362494e-02,-6.469783029123275797e-02,-2.358421417260254428e-03,3.614854743779377308e-03,-1.549602567380208851e-01,2.017016328067816888e-01,-1.141329582482634164e-01,-1.367588007248840554e-01,-1.681906047895350143e-01,-1.815498676953553325e-01,-7.426189988732284641e-02,4.251019176709203151e-01,6.189208470421809875e-04,3.116346713309130212e-02,5.864817775703355662e-02,-1.272536226813714422e-01,6.755829076708434744e-02,6.049792398277575173e-02,-8.828139875010529436e-02,-9.538145384660104420e-02,-6.022439680400405726e-02,3.581560115171795317e-02,-2.693738128887161742e-02,6.253391499294753964e-02,-7.387489513618022974e-02,-4.771895750784003326e-02,5.155529304502522864e-02,-3.417271846689394748e-03,3.417271846689394748e-03,-6.894694190935332472e-03,1.469847220213473492e-02,2.335574122716922371e-02,-1.358318682557270105e-02,-1.307761006333666744e-02,-5.158061854353326869e-02,-1.098700563721746563e-02,-7.691208929249751525e-02,2.331699176889919650e-02,2.172491312192847274e-02,2.367031529254834052e-02,-4.687782982726627218e-03,-6.366018509587841046e-02,-2.555993985706710853e-02,-2.182106773234747724e-04,-1.447717208743287513e-02,4.068305759103694325e-03,9.930528534198521454e-03,5.426407522894325514e-02,2.989318969821028529e-02,-1.924029272179988894e-03,-2.597314603941622280e-02,-7.123234727277739757e-03,2.178410200329711569e-02,-1.024756091787539479e-02,-2.276183316201382534e-01,-1.454742458489521016e-02,5.475436434458428843e-04,-2.838174379539666354e-03,2.059275783609886348e-02,4.926217918492771736e-04,-4.713474975376862747e-02,-4.363073064673081425e-02,1.083847225521852040e-03,1.633757255049467574e-02,4.609887390545134439e-02,7.378739934224969564e-03,-1.014691506578841579e-02,1.322418020575144015e-01,-1.028721814770974796e-02,-6.425413944522861444e-03
1.220678930345077406e-01,1.293470749878826154e-01,1.000000000000000000e+00,-6.689866206633036938e-02,8.609758107491606582e-02,1.372142700346900245e-02,3.845504957475885926e-03,-4.981725394806576362e-02,7.512681809441865144e-02,2.059674264851897932e-02,-5.886553539593255592e-03,2.608035723823940214e-04,-2.977914748860516561e-02,-2.884901133693320782e-02,-1.870687129987490954e-02,-1.382441526048610626e-02,-1.442891074788105361e-02,-1.048568890871606762e-02,-1.531507963908754384e-02,-6.224644307443176483e-03,9.049514553901943231e-03,5.806795163011856109e-02,5.426115796762533833e-02,-5.219973068313913528e-02,6.607987623999864168e-02,-4.122295548412832286e-03,1.048844542346596548e-01,-3.521462186398550270e-02,-2.603689360880807879e-02,-1.111203947393371279e-03,1.270634608439130953e-01,-1.113649907635248099e-02,-1.046379399012947881e-01,-1.876480192631973035e-02,-5.606350298754425240e-03,-3.356551507326420436e-02,-7.517604527325548675e-04,-1.083056738372237954e-02,7.486185002222130180e-02,-1.042763460722540524e-02,-3.343428404468164888e-02,-2.378785141944718060e-02,-6.409486635464388404e-02,-1.178843044505274718e-02,7.982372631197325041e-02,-5.319217785057042160e-03,4.504680400888141749e-03,1.292526846932196037e-03,-1.533640903364716541e-02,1.158154001520947662e-01,-3.641618138618200884e-02,-3.162451375152311450e-02,-8.393789536904362747e-02,-4.083108487772290490e-02,3.121391716891145848e-02,-6.289410382812572059e-03,3.506863107234413986e-04,-2.850993784250436397e-02,-8.547280881917798320e-03,2.771006235695887970e-02,-6.894652228674463812e-02,6.894652228674463812e-02,2.230098368904375600e-03,8.834713589870464004e-04,-4.822739854846468176e-04,-7.632457464517971440e-03,-4.653646634127842248e-03,-8.518903140110041169e-03,-2.025736025033171052e-03,-5.100464336604667616e-03,6.551721548145884519e-03,-4.204504257183337961e-04,1.009123432422505927e-02,6.930786427746810606e-03,-7.904797354650862362e-03,-7.487916385348203710e-03,-1.412296585004841612e-03,-2.955857055762551797e-03,-4.009149036663095349e-03,4.709406825444234848e-03,7.585534335446605068e-03,1.840824853377385269e-03,-2.892804694515735300e-04,2.601314382666539918e-03,-6.381569089277221163e-03,4.859291810185169778e-03,-3.157771621994942286e-03,-2.323152766657031812e-02,-5.318162440496818251e-03,-6.625796802170052374e-03,-7.342214276394678531e-03,-2.071101442572223332e-03,-3.989799460998256532e-03,-5.010964888426741592e-03,-8.527280441758024188e-03,-6.317309612877189222e-03,-5.112920191537628604e-03,3.316264970276048933e-03,-4.457487933074299677e-03,-4.192043951238547464e-03,1.891930289375849325e-02,2.913418357937656595e-03,6.782256956061771813e-03
5.533098777259652656e-02,7.896743676148208768e-02,-6.689866206633036938e-02,1.000000000000000000e+00,5.158661868391019312e-02,1.027243244799983662e-02,1.106406573276479816e-02,-3.121784400380409399e-02,3.262060528922033908e-02,1.337224457004859354e-02,-3.178321844533845645e-03,5.017034644281265893e-05,-1.225431377379267855e-02,-1.731819442246619600e-02,-1.612087924648653026e-02,-6.632528959165618840e-03,-6.332769818421407279e-03,-1.087083167933225805e-02,-1.480131046420187987e-02,3.100866576386450153e-03,-9.239329318073120911e-03,4.023920030945406928e-02,3.714259139456432823e-02,-3.206725277834819587e-02,4.458907550210416265e-02,-3.726544251488449894e-03,4.398837603275090880e-02,-1.732326751531894360e-02,-1.599891920313678897e-02,-2.121708681476313241e-03,7.333353054801793058e-02,-7.808809022566606459e-03,-5.708476313566479554e-02,-1.473725583551631704e-02,-5.281275966234510143e-03,-2.294646646837896972e-02,2.021403866487041148e-03,-7.750164890069674573e-03,4.802214438232720733e-02,-1.393012480004111701e-02,-2.155517592008578120e-02,-1.674328861005905042e-02,-4.106705893046927458e-02,-8.686263267528866738e-03,4.442297593862475774e-02,-8.139205106142006476e-04,9.078753780366171158e-03,5.973071881077216330e-03,-3.235583867053395436e-03,6.887570655582520018e-02,-1.647695226603452384e-02,-1.630090891722571489e-02,-4.898216538732629716e-02,-3.144820153967152476e-02,1.465308928714609618e-02,-1.134114271229931005e-02,2.060191367604163534e-03,-2.152951999731003360e-02,-5.777417670322909128e-03,2.174303423121450377e-02,-4.329170125240743711e-02,4.329170125240743711e-02,3.401518674858872854e-03,7.652509414054547640e-03,1.186480669804149124e-02,-2.148623581451126509e-03,-2.571390065161201742e-03,-5.775903544471005374e-03,-6.872066652743224514e-03,-9.039367124219533506e-03,2.909559441027817061e-03,-2.725194785244324219e-03,-3.448972215026808227e-03,5.557272972307597536e-03,-7.377755178274966567e-03,-8.166612215962744175e-04,2.163841032987039864e-02,5.297405074018650406e-03,1.125861935794539997e-02,7.093707244843082318e-04,3.833684095498624596e-03,3.994056399597756962e-03,1.065150973380771552e-03,-3.837125853576986694e-03,-8.450320765018016697e-03,-2.853011001911231938e-03,-1.962308589947012869e-06,-1.983354301371541631e-02,-9.259050787925720552e-04,-4.914321502480937208e-03,-3.724342598977851970e-03,5.849768379102876677e-04,-4.454991556027556622e-03,-8.253541140448740834e-03,1.323411569038617690e-03,-4.685518043383514290e-03,2.766742010440541646e-03,1.343361569954009283e-03,-1.644953256638346639e-03,3.502044662914589272e-03,1.282124274043768171e-02,1.745669136241585003e-04,-5.024825068664659153e-03
1.019922447815543032e-01,1.462062376652622231e-01,8.609758107491606582e-02,5.158661868391019312e-02,1.000000000000000000e+00,7.386600618889383428e-03,-1.638755056903000527e-03,-9.455869685015350079e-02,1.236678118164901280e-01,8.801225891956215852e-02,-3.207526724741451007e-02,-1.253988296661518766e-02,-4.764012631203602688e-02,-1.057795818393377635e-01,-5.070714990067848316e-02,-1.025619691032576136e-02,-1.750047036049068999e-02,-1.277142814339311643e-02,-1.992837166694128373e-02,9.043932150039608528e-03,1.896512393963780893e-02,7.072527658011243390e-02,5.837729857126219141e-02,9.447230773902678957e-03,6.136401566051970929e-02,-1.378971410985498601e-02,7.735231987006495336e-02,-6.444346096341019292e-02,1.488559525005079751e-02,3.600152739503758269e-03,2.240756952378887557e-01,-7.644247369684901462e-03,-2.123976422571312028e-01,-1.443266946047674221e-02,-8.672484211430173118e-02,-1.004569091272470155e-01,1.137680781955648741e-03,4.332197004834117959e-02,1.312067766325791807e-01,9.031788358368127156e-02,-5.581643403793316860e-02,-4.251849395759775031e-03,-1.800722520076280531e-01,-4.809202785524940155e-02,4.372349796427772023e-02,2.317308694100212937e-02,-6.491782991337902153e-03,-1.763490294785808113e-02,7.368348954982339993e-02,2.564351771350696918e-01,4.996956473940613631e-03,-5.277839342259308536e-02,-2.628448879272375915e-01,-4.285762964988791557e-02,-6.345155557507116406e-02,-2.000737701183487403e-03,-8.182390925722291680e-03,-5.421912373980064537e-02,-8.875239400753692429e-03,5.229043965210702916e-02,-2.314246322111770671e-01,2.314246322111770671e-01,2.505456223518445595e-03,3.260588581767918590e-03,-7.598706724635383158e-03,-2.074231941023297644e-03,-1.216025591476507881e-03,3.224844105074795367e-03,-1.633293021094750367e-03,-2.076753531328462063e-02,8.497263253422810206e-03,6.348998316624514596e-03,1.383224940661805782e-03,1.634754481218830824e-02,-8.186575560078753963e-03,-1.079180803921623265e-02,-3.673605261083528529e-04,-7.352978120698876706e-03,-1.352196007456654171e-03,-5.159612312405791393e-03,4.630202207267020316e-03,8.298546397431636606e-03,3.671787529439285089e-03,1.536827374265209477e-03,-6.977649638112311085e-03,5.464998350749816769e-03,-1.170945414274780555e-03,-5.121478096831487761e-03,-1.103003478283022185e-02,8.655321021456810395e-04,-1.058451445576911489e-02,-7.880753120228746120e-03,-8.187173572598849258e-03,4.322287769326268667e-03,-1.071250708772131070e-02,1.422443661811388258e-03,1.542002411378357030e-02,2.329737630905267284e-04,1.031539657129138671e-02,-4.178513708251872100e-03,1.022756520499124196e-02,-8.039750184043525233e-03,-1.353820524613632420e-03
5.482301622861639884e-02,5.497029411966903450e-02,1.372142700346900245e-02,1.027243244799983662e-02,7.386600618889383428e-03,1.000000000000000000e+00,-4.859623811751245803e-02,-2.995001412614663461e-01,-3.481509068021097081e-02,-5.422541667081787198e-02,-3.798605198821324719e-02,-3.861107757305856820e-03,-1.808397260492265041e-02,-2.491732276925504030e-02,-1.128321399393447146e-02,-1.075902896915341585e-02,-1.665369784443512455e-02,-2.057621601796153984e-02,-1.576748221901392091e-02,2.423850231183486553e-02,-5.678835597602338624e-04,2.376630493683181203e-02,3.607076989575586697e-03,-1.836597899266383463e-02,1.492239713850902413e-02,-7.153419055724808719e-03,9.358610464508494015e-03,1.609284431264251108e-02,1.443319768935626829e-02,9.606774365232282134e-03,1.337821302982539901e-02,-2.508836598847780357e-03,-2.557864460593039374e-02,-4.301162916628217640e-03,6.381116554362242788e-03,1.219215440321209237e-01,9.823812714910416799e-02,-3.569276596893940917e-02,2.968585927853071779e-02,-2.650547790238951332e-02,-1.753960001630954987e-02,-3.772093713559387246e-02,-3.946676232101663934e-02,-1.286359304626322371e-02,1.959595698848056594e-02,1.372572603573726097e-02,-5.934515124268120029e-02,3.641839409963079643e-02,-2.081125035382539942e-02,1.647256051331356594e-02,7.613811815578384184e-03,-8.194577336186791711e-03,-3.891395153097618881e-02,1.372114465843916713e-02,-2.433694466690100328e-03,2.542179703872958496e-02,1.331959618771114996e-02,5.363098256139771369e-02,-1.411722449122694350e-03,-5.825748915210923057e-02,-3.232552716912025486e-03,3.232552716912025486e-03,1.018528032568285623e-03,-2.270197307854241505e-03,-3.861820464708252097e-03,-1.645487966064661809e-03,-2.670656539600383891e-03,-8.305266182041016326e-03,-5.526398744221876908e-03,-5.753241036038698152e-03,7.464876464318880500e-04,-5.388262169327993683e-04,3.907698664643224386e-03,-5.899767125559029525e-03,-4.894875741420228084e-03,-4.742294217895575478e-04,-8.423764470369564297e-04,-3.672564801111128079e-03,-4.458768470445816957e-03,-3.574572548498420547e-03,-1.276683178338468587e-03,9.379374157259481480e-04,-5.056215757547361835e-03,-5.720645242897084287e-03,-5.886193395699891757e-03,6.695140908086333591e-04,2.052562059157101489e-03,-2.192665151660144404e-02,-1.926496782317758515e-03,-3.952013499337182593e-03,-1.612705648646482748e-03,1.648118139138577201e-02,1.451178227262661180e-03,-3.194111919758900030e-03,9.355445766719728065e-03,-3.768013661599150209e-03,-3.077306011610215098e-03,-6.250964296026136242e-03,-4.537741056792726421e-03,1.018528032569432492e-03,1.636720666726454096e-02,-1.728110239955665296e-03,-4.040878581747058863e-03
6.369426052307368413e-02,9.652429391062937458e-02,3.845504957475885926e-03,1.106406573276479816e-02,-1.638755056903000527e-03,-4.859623811751245803e-02,1.000000000000000000e+00,-4.535728913296281917e-01,-5.272512151483733228e-02,-8.212075934032836422e-02,-5.752732989690299142e-02,-5.847388925556495400e-03,-1.771536273504716735e-02,-2.354291748006314550e-02,-1.134789285463733838e-02,-1.279406306741712705e-02,-1.657531494839226821e-02,-1.140268207222093662e-02,-1.106292377858998296e-02,1.155267450028131873e-02,-4.853609528109193577e-03,4.033485951873248126e-02,-2.642244628695002498e-03,-4.857737472768199061e-02,1.316353403142432044e-01,-2.053681494084952115e-03,-9.254934576883507361e-03,-1.938237055904648912e-02,2.308746482766990682e-02,-7.219052056456762116e-03,1.327455226259916486e-02,-4.654242091997973750e-03,-3.943736732106342679e-02,-3.649425460556934364e-04,2.771396934644173790e-02,9.669860704701931098e-03,-4.774003419159591338e-03,-5.272631152524157733e-02,-2.097301764290442072e-02,-2.875121768156301688e-02,-3.210755778658395260e-02,-6.415313385247015110e-02,-9.820629677596157125e-03,-1.948104954577459594e-02,1.629848444977526900e-01,2.301035452349829147e-01,-9.566797178867521290e-02,-1.974148130134558907e-02,-1.097072146278896048e-03,-8.118632813939592567e-04,-4.631828301287468225e-03,-1.619101842278799705e-02,-3.098708808820342317e-02,3.008599459460096007e-02,3.277926499859538240e-02,3.154242780358506443e-02,-1.638549284521400445e-02,4.123237818219090134e-02,-1.212988585079672818e-02,-3.251691075639525502e-02,4.421700027542341260e-02,-4.421700027542341260e-02,-6.506733643357220584e-03,-1.714000714410164519e-03,-8.319406764955754666e-03,-7.448591876970118118e-03,-1.805515684250687735e-03,-5.011531961114110666e-03,-5.530056531132071691e-03,-7.805326853500276982e-03,-3.685495356336745271e-03,4.754112859748449958e-03,2.375705879116042207e-03,-6.274830795537708963e-03,-3.807110920338483643e-03,-1.636698359159158593e-03,-1.275722672654448168e-03,-1.291596414543806073e-03,-3.234512618744127266e-03,-5.413450555514883432e-03,-1.088013403995273347e-02,-4.575709275946181556e-03,-7.657299895342035111e-03,-3.456055316081317781e-03,-1.114722709875823147e-04,-8.097732855647458983e-03,-1.785474609248787273e-03,-2.558659818535978514e-02,-7.805429054808892247e-04,-2.016491187887082658e-03,-5.786421572301679930e-03,-3.772847197891081306e-03,-5.282874685064740949e-03,-5.321718233686041459e-03,1.414603111089526421e-03,-5.706404156819324010e-03,-1.283505351618441370e-02,-4.444946932984912384e-03,-3.415260224775945510e-03,7.946933745066886434e-04,3.429817972129840797e-02,-3.454706962252402855e-03,-2.238260399244594578e-03
-2.097632336480409199e-01,-1.648690374365775757e-01,-4.981725394806576362e-02,-3.121784400380409399e-02,-9.455869685015350079e-02,-2.995001412614663461e-01,-4.535728913296281917e-01,1.000000000000000000e+00,-3.249465792712657453e-01,-5.061128181050316144e-01,-3.545427403012635370e-01,-3.603764153472723691e-02,3.380308580045321420e-02,5.716222367851434005e-02,2.997843887603617377e-02,2.477262034514585501e-02,3.103669959567336573e-02,1.067399182059436229e-03,2.486634349878459951e-02,-1.228883072594538425e-02,7.435230685127899863e-03,-5.572987961784617306e-02,-6.891561058573518472e-02,6.859506372210720515e-02,-1.136171778873189403e-01,1.129411690822887566e-02,-8.923465101927761933e-02,1.604492530495126718e-02,3.207392652884676759e-03,8.141655960576623698e-04,-1.311739494829898822e-01,8.886892673397497888e-03,1.351978253332337121e-01,1.898849366175086803e-02,-1.925408166773744448e-02,1.081945213135766977e-02,-2.942233295844647739e-02,3.666693767608929233e-02,-7.012392883736530413e-02,-1.204858949898319348e-01,9.469588475087971358e-02,1.314204268718766611e-01,6.673611306712429192e-02,4.295020694173096176e-02,-1.649050072334664607e-01,-1.467587851438147684e-01,6.047166562297767722e-02,2.479374451929635542e-02,3.261332034231837623e-02,-1.256060950941962073e-01,3.888061378712612953e-02,4.704410170736976482e-02,1.038803592563227740e-01,1.428083476170840388e-02,-2.057324962677637911e-02,-2.179957237851200616e-02,-1.406841539853749632e-03,5.687494884691696173e-03,2.167934841528566803e-02,-3.462815448935611072e-03,6.482253747334615346e-02,-6.482253747334615346e-02,5.969091001209731254e-03,-5.907858106501533493e-03,1.782686731340974232e-03,8.973409191571316001e-03,-2.741502599827899418e-03,1.796518273768791737e-02,8.680068490118942812e-03,2.357370608695526573e-02,2.306441526856913785e-03,-2.696095491676671081e-03,-3.964718957816045115e-03,-1.081727828345132973e-02,1.689007776065478555e-02,6.661854039445041023e-03,2.812607845485430753e-03,-2.434588118682497540e-03,6.815470630132726068e-03,-5.680913954367002201e-03,-5.528263907377367094e-03,-7.486866241994366393e-03,9.762808077160022718e-03,-1.765650171611073344e-03,1.172877860069395685e-02,3.907093390327720170e-03,8.231888943191901023e-03,5.415575710704866041e-02,7.163698845893471182e-03,6.366072416146365161e-03,1.250833730596480689e-02,1.245355968692249057e-02,7.528588380785307052e-03,5.881860166582790136e-03,1.059841007762567580e-02,5.418544570258451536e-03,-1.742730180908502041e-02,-5.053483004000691378e-03,-2.695034863448178639e-03,-3.132219168979635078e-04,-4.766264700365715340e-02,8.055502368863791049e-03,1.335693094496808537e-04
1.066983591822409511e-01,8.117389346944277329e-02,7.512681809441865144e-02,3.262060528922033908e-02,1.236678118164901280e-01,-3.481509068021097081e-02,-5.272512151483733228e-02,-3.249465792712657453e-01,1.000000000000000000e+00,-5.883257210670361781e-02,-4.121346187554258966e-02,-4.189159152479589310e-03,-1.274932072756757538e-02,-2.346895024150044695e-02,-9.470321338251683901e-03,-1.196152145150364970e-02,-1.112645584171497760e-02,-1.232756214668535508e-02,-1.226543444170920087e-02,2.070900394260703162e-03,-8.296523851518064485e-03,4.031456198115232481e-02,3.595793357669913731e-02,-3.123188718622109741e-02,9.530720025013638200e-03,-7.761195178273156900e-03,8.898565460804312710e-02,-9.510603150944174980e-03,-2.939916562069843156e-02,-5.171839667156662504e-03,1.085650298858029383e-01,-1.407775721755398328e-02,-8.190973853751962186e-02,-1.790055669937865371e-02,-5.332031146164307317e-03,-5.677311787946989763e-02,-3.420169304949787024e-03,-2.124332884916384223e-02,1.331817686911105914e-01,1.866855371623048904e-02,-3.889933714229779071e-02,-4.485505181772674044e-02,-5.094753571194175767e-02,-1.395652282471474860e-02,8.112328267254945852e-03,-2.480276126631065711e-02,7.647540832576571468e-02,-2.890014496415648296e-02,-2.533541713613009574e-02,1.143009923199670430e-01,-4.824106314184564009e-02,-2.575101572792101723e-02,-4.947524503728573803e-02,-3.771396805695778620e-02,-7.932777575629384667e-03,-1.673454562870096279e-02,6.051346954068299172e-03,-4.700409131039834376e-02,-1.053030905105530046e-02,4.393252828971547230e-02,-8.467550192587192104e-02,8.467550192587192104e-02,-4.661523825736325552e-03,1.392410503136886669e-02,2.097803948621620139e-03,-8.283566882237636264e-03,1.561006431722736926e-02,-3.906483329814349967e-03,-5.995938299258680472e-03,-9.024591142955978862e-03,-5.373403011810494109e-03,2.887325388108536242e-03,1.766263486215077219e-03,2.948898766546024369e-02,-8.483575427756859591e-03,-1.547280975035085493e-03,-9.139472982222609284e-04,7.538805571987917085e-03,-9.089916402027821971e-05,2.041240834216755725e-03,9.644670552690288653e-03,-1.285906709989741983e-04,-1.299240877794316951e-03,5.932829674630663540e-03,-6.809105859420193189e-03,2.026291795530006830e-03,-4.189159152477812953e-03,-2.014562864802253023e-02,-6.335305748484818672e-03,-4.287788521349217112e-03,-6.133929740853196269e-03,-1.242855595364584370e-02,-5.440376204014116604e-03,5.563052684065983300e-03,-1.021193884245112996e-02,-4.088155500783435120e-03,2.082004871296344942e-02,2.032042459795175768e-02,1.373349380778693916e-02,5.190024470706476947e-03,5.467959499834607398e-03,-5.575368530725388801e-03,8.527993330671177277e-04
1.561740647322030218e-01,1.056840776521238839e-02,2.059674264851897932e-02,1.337224457004859354e-02,8.801225891956215852e-02,-5.422541667081787198e-02,-8.212075934032836422e-02,-5.061128181050316144e-01,-5.883257210670361781e-02,1.000000000000000000e+00,-6.419104758833682478e-02,-6.524725229928626802e-03,-8.162528962528356772e-04,-1.412148185548174444e-02,-1.380838257763803908e-02,-4.147361709197530145e-03,-3.771939765068917268e-03,4.051697131767909021e-02,1.482283862899517503e-03,-7.330875392601889952e-03,2.569171419597417877e-03,-1.034625202869311061e-02,1.780124784794373874e-02,4.265963376820553279e-03,-4.186343876219754227e-03,-2.087688374049748944e-03,7.821901188167887375e-02,-2.197293369302685123e-02,-2.431911037759773575e-02,9.412587766879519559e-04,1.196791424838376944e-01,1.208676778355960522e-03,-1.071748658031921736e-01,-1.579703548753819131e-02,8.572061195114798193e-03,-9.632360625754926575e-02,-5.327003377618499264e-03,6.588668779409800891e-02,1.687276093038313218e-02,2.360958043279670349e-01,-5.783846305778997388e-02,-6.158530527407705263e-02,-3.352548450328513008e-02,-2.173765027345592876e-02,1.355153181403930852e-02,-4.111740715692645265e-02,2.950236233913109893e-02,-3.529869146895408399e-02,-5.935915597943361433e-03,1.205322057045936229e-01,-4.138420812224451184e-02,-2.542384606286288845e-02,-7.130330906435655702e-02,-4.040901530425973498e-02,3.599276696978965205e-03,-2.054405083119661794e-03,-9.236537172918444713e-03,-6.215348643806582751e-02,-1.416398779842395657e-02,6.081890178199112623e-02,-1.049711948312971044e-01,1.049711948312971044e-01,-6.070478747909494131e-04,7.075819150202450857e-03,-7.164384669597815766e-03,2.093333725892264005e-03,5.648636460198351930e-03,-8.863694861501176039e-03,-1.576916114771083734e-03,-1.168309839190846688e-02,4.686839959731305648e-03,-6.189882326901830162e-05,-1.468789046890709490e-03,1.184522661064375641e-02,-7.722274686013709706e-03,-5.704156766646425319e-03,-1.423496882900529819e-03,-2.314858964326218637e-03,-7.534687183616032083e-03,1.794652248400217115e-02,-1.876425975536707763e-03,1.881874707224116469e-02,-6.189882327086377635e-05,9.516952377150665263e-03,-7.771916124319771732e-03,9.522199748486000898e-04,-6.524725229927932912e-03,-1.641687889698737260e-02,-2.520464280473097042e-03,-3.062000140105133276e-03,-4.495332665078017285e-03,-1.593218975380476105e-02,-3.393245382394357527e-03,-2.595596144558163978e-03,-1.244545843879357912e-02,1.218127687520013415e-03,3.297786350376612913e-02,-8.275232823417933217e-03,1.781969668734210369e-03,-3.933746734930346732e-03,1.242468218863999191e-02,6.122153214275946565e-05,7.319056628085345018e-03
